Price,Model,Mileage_km,Engine_cc,Vehicle_Age,Has_AC,Has_PowerSteering,Has_PowerMirror,Transmission_Manual,Fuel_Type_Electric,Fuel_Type_Gas,Fuel_Type_Hybrid,Fuel_Type_Petrol,Make_ford,Make_honda,Make_hyundai,Make_kia,Make_mazda,Make_mitsubishi,Make_nissan,Make_perodua,Make_suzuki,Make_toyota
5100000.0,VITZ KSP90,139000.0,1000.0,19,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4700000.0,Corolla 121,145.0,1500.0,24,1,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7350000.0,PREMIO 240,154000.0,1500.0,24,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2800000.0,AE100 SE Limited,23.0,15000.0,35,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
13050000.0,CHR GT TURBO NGX 10,57930.0,1190.0,8,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
13500000.0,CHR GT Turbo NGX 50,10000.0,1200.0,9,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
21500000.0,Land Cruiser Sahara 100 1HZ V8,72000.0,4200.0,23,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53000000.0,LAND CRUISER V8 ZX,102000.0,4600.0,15,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1700000.0,Corona 170,10000.0,1900.0,36,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10600000.0,Dolphin 123,300000.0,2900.0,31,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4950000.0,TownAce Lotto CR27,143600.0,2000.0,34,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1150000.0,Corona CT 150,483000.0,2000.0,42,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3150000.0,Corolla EE102,182321.0,1330.0,26,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
25500000.0,Land Cruiser 150 Prado,163000.0,2600.0,16,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
60500000.0,Prado 250,500.0,2500.0,2,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
9700000.0,LH 125,350000.0,2800.0,31,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7490000.0,Allion 240,164000.0,1500.0,21,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11000000.0,Hiace LH123,378400.0,2800.0,31,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8050000.0,Hilux 166 4WD,155000.0,2800.0,22,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8550000.0,Vitz Edition 3,58157.0,1500.0,7,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2475000.0,Dyna LY50,3000.0,2440.0,34,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1115000.0,Dolphin LH119,132000.0,2990.0,28,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8300000.0,Vitz Edition 3,77800.0,1000.0,7,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2700000.0,Townace CR26,11111.0,1830.0,38,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37500000.0,Prado 150,72000.0,2700.0,10,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8600000.0,Axio 161,100000.0,1500.0,13,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
5975000.0,Corolla 141 LX,2200000.0,1600.0,18,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4200000.0,HIACE LH51 Shell,132000.0,2440.0,39,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23300000.0,KDH 201 Super GL Dark Prime,140000.0,2500.0,11,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
9350000.0,Allion 260,129000.0,1500.0,17,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6150000.0,Premio 240,150500.0,2000.0,20,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
5100000.0,Vitz KSP90,192000.0,1000.0,19,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8400000.0,Allion 240 Anniversary,200000.0,1500.0,19,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4975000.0,VITZ KSP90,150000.0,1000.0,19,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
5450000.0,Corolla 121 G Grade,132000.0,1500.0,26,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1875000.0,Corolla AE91,35242.0,1500.0,36,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7990000.0,Axio 141 G Grade,170000.0,1490.0,16,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4275000.0,Corolla 110,141541.0,1500.0,28,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11800000.0,Dolphin RZH 112,383000.0,1990.0,24,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8000000.0,Vitz KSP130 Edition 2,51000.0,1000.0,8,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
22500000.0,Kdh 223B,183000.0,3000.0,12,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4500000.0,Townace CR36,132000.0,,32,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28500000.0,Gdh223,7000.0,2800.0,2,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8275000.0,Allion 260 G,140000.0,1500.0,19,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1890000.0,Corolla AE91,217189.0,1500.0,36,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6650000.0,Allion 240,300000.0,1500.0,22,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
8850000.0,Allion 240 Anniversary,163000.0,1500.0,19,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
10350000.0,Dolphin LH113,132000.0,2770.0,30,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3790000.0,CE110 Corolla Crystal Light,3.0,2000.0,29,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2500000.0,LH119,111111.0,1770.0,33,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1850000.0,CORONA CT170,180000.0,1970.0,35,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3350000.0,MARCH K11,154000.0,1000.0,23,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
32500000.0,FB14 Super Saloon,200000.0,1500.0,31,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1130000.0,B11,132000.0,1400.0,42,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2075000.0,FB13,132000.0,1700.0,34,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4650000.0,FB15,140000.0,1500.0,24,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3400000.0,March K11,164320.0,1000.0,25,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6850000.0,Navara D40 Aventura,201362.0,2500.0,19,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2690000.0,Sunny FB14,0.0,1300.0,29,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2300000.0,FB13 Doctor Sunny,142000.0,1700.0,32,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4450000.0,N16 SUPER SALOON,185000.0,1490.0,22,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
8750000.0,Caravan QD 32 Loan,328000.0,3150.0,23,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3650000.0,FB15,185000.0,1500.0,24,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3250000.0,FB14 SUPER SALOON,132000.0,1500.0,30,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2275000.0,FB13,132000.0,1500.0,30,1,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2625000.0,Sunny SB14,256000.0,2000.0,29,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
650000.0,B11,332030.0,1300.0,42,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
950000.0,March K10,132000.0,1000.0,40,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
8750000.0,NV200,140000.0,2000.0,13,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4790000.0,N17 Sunny EX Saloon,165000.0,1590.0,23,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2595000.0,LUCINO FB14,274015.0,1490.0,31,1,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2150000.0,Bluebird SU13,200000.0,1973.0,31,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4195000.0,March AK12,125643.0,1300.0,18,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
345000.0,B310 Sunny,123456.0,1200.0,47,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4900000.0,N16 SYLPHY,158000.0,2000.0,26,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2050000.0,FB13,160000.0,1700.0,34,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26500000.0,Patrol Y61,190000.0,4200.0,18,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7850000.0,Caravan E25,183000.0,3000.0,25,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3575000.0,March K11,150000.0,1000.0,25,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
8600000.0,Caravan E25,135000.0,2900.0,19,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10800000.0,X-trail T32,161000.0,2000.0,10,1,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5350000.0,N17,90000.0,1400.0,14,1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3850000.0,March AK12,127000.0,1300.0,19,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3275000.0,FB14,207200.0,1300.0,28,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
475000.0,Sunny HB310,100000.0,13000.0,46,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2575000.0,Ad Wagon VY10,123456.0,1500.0,29,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4985000.0,N17FG 10,148000.0,1500.0,23,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4600000.0,FB 15,169000.0,1500.0,24,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7250000.0,Caravan QD32,162500.0,3150.0,27,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4250000.0,FB15,142000.0,1300.0,22,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
14395000.0,Aura 90th Anniversary,900.0,1200.0,1,1,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5375000.0,N16 Sunny N17 Shape,148000.0,1400.0,14,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
585000.0,Hb310,132000.0,1400.0,46,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3400000.0,March K11,136000.0,1000.0,25,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
975000.0,B210,100000.0,1500.0,47,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2500000.0,WINGROAD Y10,170000.0,1970.0,29,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1375000.0,March K10 Sport,25000.0,980.0,36,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2890000.0,FB14B14,206200.0,1290.0,31,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4175000.0,N17 SUPER SALOON,189000.0,1500.0,23,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4150000.0,N16 N17,167100.0,1300.0,23,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2300000.0,Doctor Sunny FB13,223225.0,1500.0,35,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3990000.0,FB15,192000.0,1490.0,24,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4900000.0,N16,158000.0,2000.0,26,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2990000.0,March AK11,1650000.0,1300.0,26,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3275000.0,March K11,1111.0,1000.0,23,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2500000.0,WFY10 Wingroad Y10,150000.0,1500.0,27,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1075000.0,Whb12 Trad Sunny Wagon,100000.0,1500.0,39,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3100000.0,March K11,180000.0,1000.0,25,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4095000.0,N16 Super Saloon,145000.0,1597.0,26,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5350000.0,D21 Emboss Turbo,1234.0,2700.0,38,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3150000.0,March K11,189000.0,1000.0,25,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
890000.0,HB11 California,200000.0,1300.0,42,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
895000.0,March K10,152000.0,1000.0,39,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3225000.0,FB14 Splend Super Saloon,160000.0,1500.0,29,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
9500000.0,E25,364000.0,3000.0,24,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2600000.0,Sb14,218000.0,1900.0,30,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4175000.0,CLIPPER U71,172000.0,650.0,19,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1950000.0,FB13 Doctor Sunny,12345.0,1500.0,33,1,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2450000.0,FB13,230000.0,1500.0,33,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4895000.0,N17 Bluebird Sylphy,179000.0,1500.0,22,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3750000.0,N16,190000.0,1500.0,26,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3275000.0,FB14,200000.0,1500.0,27,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2650000.0,FB13,93000.0,1500.0,33,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1275000.0,HB12,132000.0,1500.0,39,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2475000.0,FB13 Doctor Sunny,150000.0,1500.0,34,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5100000.0,N17 Super Saloon,134000.0,1300.0,15,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2895000.0,Sunny B14,239000.0,1300.0,30,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4950000.0,FB15 Sunny,170000.0,1500.0,23,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3700000.0,FB15 Super Saloon,216000.0,1500.0,27,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3650000.0,N16 Sunny N17,132000.0,1600.0,22,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
8500000.0,NT31,157000.0,2500.0,18,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1000000.0,FB13 Doctor Sunny,75000.0,1700.0,33,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2450000.0,FB14,140000.0,13001.0,30,1,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2000000.0,UA720,300000.0,2200.0,43,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5125000.0,NV 100,122750.0,650.0,12,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1495000.0,Hb13,132000.0,1700.0,33,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4790000.0,Bluebird Sylphy FG10,198000.0,1500.0,23,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3850000.0,March K12,132000.0,1000.0,20,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3200000.0,N16 Sunny,200000.0,1300.0,26,1,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3360000.0,FB14 S,150000.0,1500.0,28,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3275000.0,SB14,170000.0,1980.0,29,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
975000.0,B12,1234.0,1500.0,39,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5300000.0,Sunny N17,220000.0,1300.0,19,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6200000.0,Caravan VRGE24,132000.0,2700.0,35,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4350000.0,March AK12,131700.0,1240.0,19,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4300000.0,N17,270000.0,1300.0,22,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4585000.0,FB15,125000.0,1500.0,23,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5050000.0,FB15 Super Saloon,132000.0,1500.0,22,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
500000.0,AK12,160000.0,1350.0,21,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1750000.0,SB13 Sunny,2.0,1680.0,35,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4475000.0,D21,700000.0,2700.0,37,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2625000.0,FB13 Sunny Anniversary,268248.0,1500.0,35,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5000000.0,N17,180000.0,1300.0,19,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7650000.0,Caravan TD27 E24,300000.0,2666.0,32,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2450000.0,FB13,132800.0,1500.0,30,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7250000.0,NT30,189650.0,1990.0,21,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2385000.0,Y10,1.0,1300.0,27,1,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3475000.0,FB 14,132000.0,,28,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2600000.0,Lucino FB14,200000.0,1500.0,30,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1795000.0,TRAD SUNNY FB12,280000.0,1500.0,39,1,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3700000.0,FB14,143.0,1500.0,29,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3590000.0,N16,165000.0,1500.0,24,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4075000.0,N16,132450.0,1300.0,24,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3150000.0,FB14,160000.0,20000.0,29,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2650000.0,AD Wagon Y10,155000.0,1300.0,29,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2250000.0,Bluebird SU13,194000.0,1973.0,32,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1075000.0,Sunny B11,132000.0,1300.0,37,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2785000.0,SB14,136000.0,1500.0,28,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
635000.0,B310,132000.0,1200.0,44,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4150000.0,March AK12,120000.0,1300.0,16,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
975000.0,Sunny B310,75000.0,1200.0,48,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2690000.0,FB14 Super,132000.0,1500.0,31,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1570000.0,HB12 Trad Sunny,222222.0,1500.0,39,1,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4475000.0,N16 N17 Super Saloon,154000.0,1300.0,23,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1875000.0,SB13 SUNNY,132000.0,1750.0,35,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4590000.0,FB15,150.0,1500.0,22,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
14650000.0,CARAVAN E26 NV350 SUPER-LONG,234000.0,2500.0,11,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2190000.0,FB13 Doctor Sunny,165000.0,1500.0,34,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3275000.0,FB14,162.0,1500.0,28,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3350000.0,AD Wagon Vy11,135000.0,1300.0,20,1,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3490000.0,Cefiro A33 S Touring,252000.0,2000.0,25,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
960000.0,Hb310,140000.0,1400.0,43,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2090000.0,FB13 Super Saloon Doctor Sunny,250000.0,1500.0,35,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5175000.0,N17 Shipt Fg 10,187000.0,1500.0,23,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
570000.0,B310,225.0,1490.0,45,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2995000.0,Patrol Y60,132000.0,4200.0,44,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3850000.0,March K12,127000.0,1300.0,23,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2250000.0,FB13 Doctor Sunny,252800.0,1500.0,36,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2490000.0,FB13 Super Saloon 25th Anniversary,200000.0,1700.0,33,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4450000.0,N16 Sunny SUPER SALOON,203500.0,1300.0,19,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1750000.0,Sunny B12,132000.0,1270.0,37,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
870000.0,B310,300000.0,1400.0,47,0,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3150000.0,March K11,175000.0,990.0,25,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3450000.0,Wingroad WFY11,169000.0,1500.0,25,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
9200000.0,QD32,340000.0,3150.0,22,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
675000.0,HB11,132000.0,,43,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1020000.0,E29,132000.0,,15,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2690000.0,B14 Sunny,180000.0,1300.0,30,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4175000.0,N16 EX Saloon,220000.0,1500.0,25,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2690000.0,March K11,153000.0,1000.0,22,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2150000.0,B13 Doctor Sunny,132000.0,1700.0,35,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4450000.0,Sunny N17,197933.0,1597.0,23,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2950000.0,Sunny FB14 Super Saloon,168000.0,1500.0,30,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7800000.0,AHR69,186000.0,3050.0,20,1,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3275000.0,March K11,195000.0,1000.0,25,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4550000.0,N16,160000.0,1500.0,21,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4790000.0,FB15,203000.0,1500.0,19,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3750000.0,Wingroad Wfy11,257000.0,1500.0,26,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4095000.0,Sunny FB15 Super Saloon,195000.0,1500.0,24,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
490000.0,B310,11111.0,1000.0,45,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6075000.0,Bluebird Sylphy G11,169.0,1500.0,18,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4230000.0,FB15 Super Saloon SPLEND,210000.0,1500.0,22,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1650000.0,Trad Sunny HB12,214456.0,1500.0,37,1,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
750000.0,B310,100000.0,1400.0,2026,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2050000.0,Doctor Sunny B13,30000.0,1700.0,34,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2425000.0,FB13 Anniversary,180000.0,1500.0,36,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4130000.0,B15,89000.0,1300.0,26,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2700000.0,B14,250.0,1500.0,30,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4050000.0,FB15,132000.0,1490.0,28,0,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4700000.0,FB15 Ex,145000.0,1500.0,24,1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1625000.0,SB13,87000.0,2800.0,35,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
725000.0,B310,132000.0,1200.0,37,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
575000.0,Ad Wagon B11,132000.0,13000.0,41,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
